iscanceled,leadtime,arrivaldateyear,arrivaldatemonth,arrivaldateweeknumber,arrivaldatedayofmonth,staysinweekendnights,staysinweeknights,adults,children,babies,meal,country,marketsegment,distributionchannel,isrepeatedguest,previouscancellations,previousbookingsnotcanceled,reservedroomtype,assignedroomtype,bookingchanges,deposittype,agent,company,daysinwaitinglist,customertype,adr,requiredcarparkingspaces,totalofspecialrequests,reservationstatus,reservationstatusdate,totalstay,res_year,res_month,res_day,res_weekday,pricepernight,adr_log
0,226,2017,July,27,4,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,149.14,0,2,Check-Out,2017-07-11,7,2017,7,11,1,49.71333333333333,5.011568192144856
0,5,2017,July,27,8,2,1,2,2,0,BB       ,NGA,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,260.0,0,0,Check-Out,2017-07-11,3,2017,7,11,1,86.66666666666667,5.564520407322694
0,125,2017,July,28,10,1,0,3,1,0,BB       ,GBR,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,        240,       NULL,0,Transient,274.0,0,2,Check-Out,2017-07-11,1,2017,7,11,1,137.0,5.616771097666572
0,160,2017,July,28,10,1,0,2,2,0,BB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,1,No Deposit     ,        250,       NULL,0,Transient,144.0,0,2,Check-Out,2017-07-11,1,2017,7,11,1,72.0,4.976733742420574
0,160,2017,July,28,11,0,3,2,2,0,BB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,        250,       NULL,0,Group,198.0,0,2,Check-Out,2017-07-14,3,2017,7,14,4,198.0,5.293304824724492
0,216,2017,July,27,5,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        175,       NULL,0,Transient,114.32,0,0,Check-Out,2017-07-12,7,2017,7,12,2,38.10666666666666,4.7477108727702015
0,159,2017,July,27,4,2,6,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,127.5,0,2,Check-Out,2017-07-12,8,2017,7,12,2,42.5,4.855928904335275
0,278,2017,July,27,5,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,108.24,0,1,Check-Out,2017-07-12,7,2017,7,12,2,36.08,4.693547296605504
0,168,2017,July,27,3,3,6,2,0,0,BB       ,IRL,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,123.5,0,3,Check-Out,2017-07-12,9,2017,7,12,2,30.875,4.824305715904762
0,153,2017,July,28,9,2,1,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        242,       NULL,0,Transient,120.0,0,1,Check-Out,2017-07-12,3,2017,7,12,2,40.0,4.795790545596741
0,131,2017,July,27,6,2,4,2,2,0,BB       ,RUS,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,223.33,0,0,Check-Out,2017-07-12,6,2017,7,12,2,74.44333333333334,5.413118182025214
0,3,2017,July,28,11,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,125.0,0,0,Check-Out,2017-07-12,1,2017,7,12,2,125.0,4.836281906951478
0,12,2017,July,28,11,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,        337,0,Transient-Party,135.0,0,0,Check-Out,2017-07-12,1,2017,7,12,2,135.0,4.912654885736052
0,1,2017,July,28,9,2,1,2,0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,139.0,1,1,Check-Out,2017-07-12,3,2017,7,12,2,46.333333333333336,4.941642422609304
0,14,2017,July,27,8,2,2,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,226.0,1,1,Check-Out,2017-07-12,4,2017,7,12,2,75.33333333333333,5.424950017481403
0,47,2017,July,28,11,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,I               ,2,No Deposit     ,        240,       NULL,0,Transient,160.0,0,0,Check-Out,2017-07-12,1,2017,7,12,2,160.0,5.081404364984463
0,27,2017,July,28,12,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,174.0,0,0,Check-Out,2017-07-13,1,2017,7,13,3,174.0,5.1647859739235145
0,27,2017,July,28,12,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,160.0,0,0,Check-Out,2017-07-13,1,2017,7,13,3,160.0,5.081404364984463
0,12,2017,July,28,11,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,        337,0,Transient-Party,142.0,1,0,Check-Out,2017-07-12,1,2017,7,12,2,142.0,4.962844630259907
0,266,2017,July,27,3,3,6,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,104.25,0,1,Check-Out,2017-07-12,9,2017,7,12,2,26.0625,4.656338472562491
0,87,2017,July,28,10,1,1,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,        240,       NULL,0,Transient,202.0,0,1,Check-Out,2017-07-12,2,2017,7,12,2,101.0,5.313205979041787
0,0,2017,July,28,11,0,1,2,0,0,BB       ,CN,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,130.0,0,0,Check-Out,2017-07-12,1,2017,7,12,2,130.0,4.875197323201151
0,192,2017,June,26,28,4,10,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        314,       NULL,0,Transient,108.56,0,0,Check-Out,2017-07-12,14,2017,7,12,2,21.712,4.696472344394877
0,18,2017,July,28,9,2,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,160.0,0,2,Check-Out,2017-07-12,3,2017,7,12,2,53.333333333333336,5.081404364984463
0,121,2017,July,27,5,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         40,       NULL,0,Contract,123.5,0,0,Check-Out,2017-07-12,7,2017,7,12,2,41.166666666666664,4.824305715904762
0,2,2017,July,28,11,0,1,2,1,1,BB       ,FRA,Direct,Direct,0,0,0,C               ,C               ,3,No Deposit     ,        250,       NULL,0,Transient,154.0,1,2,Check-Out,2017-07-12,1,2017,7,12,2,154.0,5.043425116919247
0,327,2017,July,27,5,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,106.24,0,2,Check-Out,2017-07-12,7,2017,7,12,2,35.413333333333334,4.675069313367758
0,144,2017,July,28,9,2,1,2,2,0,BB       ,RUS,Online TA,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient,196.0,1,1,Check-Out,2017-07-12,3,2017,7,12,2,65.33333333333333,5.2832037287379885
0,335,2017,July,28,10,1,1,2,2,0,BB       ,DNK,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,228.0,1,0,Check-Out,2017-07-12,2,2017,7,12,2,114.0,5.43372200355424
0,0,2017,July,28,11,0,1,2,0,0,BB       ,FRA,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,115.0,0,0,Check-Out,2017-07-12,1,2017,7,12,2,115.0,4.7535901911063645
0,3,2017,July,27,8,2,2,3,1,0,BB       ,ESP,Direct,Direct,0,0,0,H               ,H               ,0,No Deposit     ,        250,       NULL,0,Transient,279.0,1,1,Check-Out,2017-07-12,4,2017,7,12,2,93.0,5.634789603169249
0,3,2017,July,28,10,1,1,2,1,0,HB       ,PRT,Online TA,TA/TO,0,0,0,C               ,C               ,1,No Deposit     ,        240,       NULL,0,Transient,193.0,0,1,Check-Out,2017-07-12,2,2017,7,12,2,96.5,5.267858159063328
0,0,2017,July,28,11,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,135.0,0,1,Check-Out,2017-07-12,1,2017,7,12,2,135.0,4.912654885736052
0,14,2017,July,28,10,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,160.0,0,1,Check-Out,2017-07-12,2,2017,7,12,2,80.0,5.081404364984463
0,10,2017,July,27,8,2,2,2,0,0,BB       ,USA,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,        250,       NULL,0,Transient,177.0,0,0,Check-Out,2017-07-12,4,2017,7,12,2,59.0,5.181783550292085
0,182,2017,July,28,12,0,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,2,No Deposit     ,       NULL,       NULL,0,Transient-Party,0.0,1,1,Check-Out,2017-07-12,0,2017,7,12,2,0.0,0.0
0,182,2017,July,28,12,0,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,2,No Deposit     ,       NULL,       NULL,0,Transient-Party,0.0,0,1,Check-Out,2017-07-12,0,2017,7,12,2,0.0,0.0
0,182,2017,July,28,12,0,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,2,No Deposit     ,       NULL,       NULL,0,Transient-Party,0.0,0,1,Check-Out,2017-07-12,0,2017,7,12,2,0.0,0.0
0,316,2017,July,27,6,2,5,2,0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        242,       NULL,0,Transient,131.59,0,1,Check-Out,2017-07-13,7,2017,7,13,3,43.86333333333334,4.887261660126628
0,328,2017,June,26,29,4,10,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        243,       NULL,0,Contract,123.5,0,2,Check-Out,2017-07-13,14,2017,7,13,3,24.7,4.824305715904762
0,0,2017,July,28,12,0,1,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,3,No Deposit     ,        240,       NULL,0,Transient,8.0,0,0,Check-Out,2017-07-13,1,2017,7,13,3,8.0,2.1972245773362196
0,328,2017,June,26,29,4,10,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        243,       NULL,0,Contract,121.5,0,2,Check-Out,2017-07-13,14,2017,7,13,3,24.3,4.808111029984782
0,272,2017,July,27,3,3,7,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         40,       NULL,0,Contract,136.45,0,0,Check-Out,2017-07-13,10,2017,7,13,3,34.1125,4.923260214611255
0,153,2017,July,28,9,2,2,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         40,       NULL,0,Contract,106.85,0,0,Check-Out,2017-07-13,4,2017,7,13,3,35.61666666666667,4.680741372835166
0,149,2017,July,28,10,1,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,C               ,1,No Deposit     ,        240,       NULL,0,Transient,120.0,0,1,Check-Out,2017-07-13,3,2017,7,13,3,60.0,4.795790545596741
0,5,2017,July,28,12,0,1,1,0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,H               ,0,No Deposit     ,        250,       NULL,0,Transient,73.95,0,0,Check-Out,2017-07-13,1,2017,7,13,3,73.95,4.316821224548606
0,5,2017,July,28,12,0,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,C               ,0,No Deposit     ,        250,       NULL,0,Transient-Party,73.95,0,0,Check-Out,2017-07-13,1,2017,7,13,3,73.95,4.316821224548606
0,5,2017,July,28,12,0,1,1,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,E               ,0,No Deposit     ,        241,       NULL,0,Transient,100.0,0,1,Check-Out,2017-07-13,1,2017,7,13,3,100.0,4.61512051684126
0,152,2017,July,27,4,2,7,2,0,1,BB       ,IRL,Direct,Direct,0,0,0,F               ,F               ,1,No Deposit     ,       NULL,       NULL,0,Transient,149.0,0,3,Check-Out,2017-07-13,9,2017,7,13,3,49.666666666666664,5.0106352940962555
0,152,2017,July,27,4,2,7,2,0,0,BB       ,IRL,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,       NULL,       NULL,0,Transient,151.0,0,2,Check-Out,2017-07-13,9,2017,7,13,3,50.333333333333336,5.0238805208462765
0,167,2017,July,27,4,2,7,2,0,0,HB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,155.33,0,1,Check-Out,2017-07-13,9,2017,7,13,3,51.77666666666667,5.051969157589233
0,272,2017,July,27,3,3,7,1,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         40,       NULL,0,Contract,119.85,0,0,Check-Out,2017-07-13,10,2017,7,13,3,29.9625,4.794550107149492
0,153,2017,July,28,10,1,2,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,F               ,1,No Deposit     ,        314,       NULL,0,Transient,154.76,1,0,Check-Out,2017-07-13,3,2017,7,13,3,77.38,5.048316361063944
0,176,2017,July,27,6,2,5,2,1,0,BB       ,IRL,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        241,       NULL,0,Transient,130.03,0,1,Check-Out,2017-07-13,7,2017,7,13,3,43.343333333333334,4.875426304616494
0,149,2017,July,28,9,2,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        410,       NULL,0,Transient,116.5,0,0,Check-Out,2017-07-13,4,2017,7,13,3,38.833333333333336,4.7664383335842135
0,0,2017,July,28,12,0,1,2,1,1,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,G               ,1,No Deposit     ,        241,       NULL,0,Transient,126.0,1,2,Check-Out,2017-07-13,1,2017,7,13,3,126.0,4.844187086458591
0,193,2017,July,28,9,2,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        410,       NULL,0,Transient,104.85,0,0,Check-Out,2017-07-13,4,2017,7,13,3,34.949999999999996,4.662022997580874
0,3,2017,July,28,10,1,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        241,       NULL,0,Transient,89.6,0,1,Check-Out,2017-07-13,3,2017,7,13,3,44.8,4.506454213048934
0,163,2017,July,28,9,2,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        410,       NULL,0,Transient,106.35,0,0,Check-Out,2017-07-13,4,2017,7,13,3,35.449999999999996,4.67609452432479
0,153,2017,July,28,9,2,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        410,       NULL,0,Transient,116.5,0,0,Check-Out,2017-07-13,4,2017,7,13,3,38.833333333333336,4.7664383335842135
0,205,2017,July,28,9,2,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        410,       NULL,0,Transient,106.35,0,0,Check-Out,2017-07-13,4,2017,7,13,3,35.449999999999996,4.67609452432479
0,192,2017,July,27,2,4,7,3,0,0,HB       ,BEL,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        479,       NULL,0,Transient,203.18,0,0,Check-Out,2017-07-13,11,2017,7,13,3,40.636,5.31900195774087
0,212,2017,July,28,9,2,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        410,       NULL,0,Transient-Party,118.0,0,1,Check-Out,2017-07-13,4,2017,7,13,3,39.333333333333336,4.77912349311153
0,102,2017,July,28,10,1,2,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,211.0,0,2,Check-Out,2017-07-13,3,2017,7,13,3,105.5,5.356586274672012
0,152,2017,July,28,9,2,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,C               ,1,No Deposit     ,        410,       NULL,0,Transient,118.0,0,0,Check-Out,2017-07-13,4,2017,7,13,3,39.333333333333336,4.77912349311153
0,212,2017,July,28,9,2,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        410,       NULL,0,Transient-Party,123.5,1,1,Check-Out,2017-07-13,4,2017,7,13,3,41.166666666666664,4.824305715904762
0,151,2017,July,28,9,2,2,2,0,0,BB       ,CN,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        410,       NULL,0,Transient,118.0,0,1,Check-Out,2017-07-13,4,2017,7,13,3,39.333333333333336,4.77912349311153
0,176,2017,July,27,6,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        147,       NULL,0,Transient,93.54,0,0,Check-Out,2017-07-13,7,2017,7,13,3,31.180000000000003,4.5490230253650905
0,0,2017,July,28,12,0,1,2,0,0,BB       ,FRA,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,       NULL,       NULL,0,Transient,154.0,1,0,Check-Out,2017-07-13,1,2017,7,13,3,154.0,5.043425116919247
0,0,2017,July,28,12,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,        240,       NULL,0,Transient,8.0,0,0,Check-Out,2017-07-13,1,2017,7,13,3,8.0,2.1972245773362196
0,182,2017,July,27,5,2,6,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        147,       NULL,0,Transient,103.05,0,0,Check-Out,2017-07-13,8,2017,7,13,3,34.35,4.644871552839644
0,166,2017,July,27,7,2,5,2,0,0,HB       ,DEU,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,        314,       NULL,0,Transient,151.19,0,0,Check-Out,2017-07-14,7,2017,7,14,4,50.39666666666667,5.025129740246708
0,97,2017,July,27,7,2,5,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,178.29,0,1,Check-Out,2017-07-14,7,2017,7,14,4,59.43,5.189004606607336
0,256,2017,July,27,7,2,5,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,156.51,1,2,Check-Out,2017-07-14,7,2017,7,14,4,52.169999999999995,5.059488948313644
0,335,2017,July,27,4,2,8,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,         40,       NULL,0,Contract,154.5,0,0,Check-Out,2017-07-14,10,2017,7,14,4,51.5,5.0466457316192885
0,311,2017,July,27,7,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         40,       NULL,0,Contract,104.85,0,1,Check-Out,2017-07-14,7,2017,7,14,4,34.949999999999996,4.662022997580874
0,183,2017,July,27,5,2,7,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,139.78,1,1,Check-Out,2017-07-14,9,2017,7,14,4,46.593333333333334,4.947198388179985
0,152,2017,July,28,11,0,3,2,0,0,BB       ,NOR,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,        250,       NULL,0,Transient,165.0,0,0,Check-Out,2017-07-14,3,2017,7,14,4,165.0,5.111987788356544
0,166,2017,July,27,4,2,8,3,0,0,HB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,        241,       NULL,0,Transient,180.02,0,1,Check-Out,2017-07-14,10,2017,7,14,4,60.00666666666667,5.1986075223990245
0,164,2017,July,27,4,2,8,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,140.0,1,0,Check-Out,2017-07-14,10,2017,7,14,4,46.666666666666664,4.948759890378168
0,30,2017,July,28,11,0,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,194.0,0,1,Check-Out,2017-07-14,3,2017,7,14,4,194.0,5.272999558563747
0,7,2017,July,28,13,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,F               ,0,No Deposit     ,        240,       NULL,0,Transient,145.0,0,0,Check-Out,2017-07-14,1,2017,7,14,4,145.0,4.983606621708336
0,0,2017,July,28,13,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,         34,0,Transient,130.0,0,0,Check-Out,2017-07-14,1,2017,7,14,4,130.0,4.875197323201151
0,158,2017,July,27,8,2,4,2,2,0,BB       ,ESP,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,        250,       NULL,0,Transient,144.0,0,0,Check-Out,2017-07-14,6,2017,7,14,4,48.0,4.976733742420574
0,155,2017,July,28,10,1,3,2,1,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        242,       NULL,0,Transient,134.0,1,2,Check-Out,2017-07-14,4,2017,7,14,4,67.0,4.90527477843843
0,21,2017,July,28,11,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,158.0,0,1,Check-Out,2017-07-14,3,2017,7,14,4,158.0,5.0689042022202315
0,98,2017,July,28,11,0,3,2,2,0,BB       ,ESP,Online TA,TA/TO,0,0,0,C               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient,199.0,0,1,Check-Out,2017-07-14,3,2017,7,14,4,199.0,5.298317366548036
0,5,2017,July,28,11,0,3,2,1,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,        250,       NULL,0,Transient,165.0,1,0,Check-Out,2017-07-14,3,2017,7,14,4,165.0,5.111987788356544
0,98,2017,July,28,10,1,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,193.0,1,1,Check-Out,2017-07-14,4,2017,7,14,4,96.5,5.267858159063328
0,148,2017,July,28,9,2,3,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        241,       NULL,0,Transient,92.4,0,1,Check-Out,2017-07-14,5,2017,7,14,4,30.8,4.536891345234797
0,94,2017,July,28,12,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,173.0,1,0,Check-Out,2017-07-14,2,2017,7,14,4,173.0,5.159055299214529
0,1,2017,July,28,13,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,120.0,0,2,Check-Out,2017-07-14,1,2017,7,14,4,120.0,4.795790545596741
0,19,2017,July,28,10,1,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,194.0,0,1,Check-Out,2017-07-14,4,2017,7,14,4,97.0,5.272999558563747
0,21,2017,July,28,12,0,2,2,0,0,BB       ,USA,Direct,Direct,0,0,0,A               ,E               ,0,No Deposit     ,        250,       NULL,0,Transient,167.25,0,1,Check-Out,2017-07-14,2,2017,7,14,4,167.25,5.125450968524837
0,13,2017,July,28,13,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,        196,       NULL,0,Transient,160.0,0,0,Check-Out,2017-07-14,1,2017,7,14,4,160.0,5.081404364984463
0,1,2017,July,28,13,0,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,120.0,0,3,Check-Out,2017-07-14,1,2017,7,14,4,120.0,4.795790545596741
0,4,2017,July,28,10,1,3,2,2,0,BB       ,NOR,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,        241,       NULL,0,Transient,164.0,0,1,Check-Out,2017-07-14,4,2017,7,14,4,82.0,5.10594547390058
0,11,2017,July,28,11,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        241,       NULL,0,Transient,174.0,0,1,Check-Out,2017-07-14,3,2017,7,14,4,174.0,5.1647859739235145
0,33,2017,July,28,13,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,        240,       NULL,0,Transient,160.0,0,2,Check-Out,2017-07-14,1,2017,7,14,4,160.0,5.081404364984463
0,160,2017,July,28,10,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,165.0,1,2,Check-Out,2017-07-14,4,2017,7,14,4,82.5,5.111987788356544
0,0,2017,July,28,13,0,1,2,0,0,BB       ,UKR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,105.0,0,0,Check-Out,2017-07-14,1,2017,7,14,4,105.0,4.663439094112067
0,160,2017,July,28,10,1,3,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,120.0,0,2,Check-Out,2017-07-14,4,2017,7,14,4,60.0,4.795790545596741
0,0,2017,July,28,13,0,1,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,D               ,I               ,0,No Deposit     ,        240,       NULL,0,Transient,120.0,0,2,Check-Out,2017-07-14,1,2017,7,14,4,120.0,4.795790545596741
0,0,2017,July,28,13,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,I               ,0,No Deposit     ,        241,       NULL,0,Transient,96.0,0,1,Check-Out,2017-07-14,1,2017,7,14,4,96.0,4.574710978503383
0,148,2017,July,28,9,2,3,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        241,       NULL,0,Transient,92.4,1,1,Check-Out,2017-07-14,5,2017,7,14,4,30.8,4.536891345234797
0,0,2017,July,28,13,0,1,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,D               ,F               ,0,No Deposit     ,        241,       NULL,0,Transient,96.0,0,1,Check-Out,2017-07-14,1,2017,7,14,4,96.0,4.574710978503383
0,0,2017,July,28,14,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,1,0,0,A               ,A               ,0,No Deposit     ,        241,       NULL,0,Transient,115.19,0,1,Check-Out,2017-07-15,1,2017,7,15,5,115.19,4.755226782194771
0,4,2017,July,28,13,0,1,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,120.0,0,1,Check-Out,2017-07-14,1,2017,7,14,4,120.0,4.795790545596741
